Reading TRAIN files...
Reading 'train0.txt'
Reading 'train1.txt'
Reading 'train2.txt'
Reading 'train3.txt'
Reading 'train4.txt'
Reading 'train5.txt'
Reading 'train6.txt'
Reading 'train7.txt'
Reading 'train8.txt'
Reading 'train9.txt'

Reading TEST files...
Reading 'test0.txt'
Reading 'test1.txt'
Reading 'test2.txt'
Reading 'test3.txt'
Reading 'test4.txt'
Reading 'test5.txt'
Reading 'test6.txt'
Reading 'test7.txt'
Reading 'test8.txt'
Reading 'test9.txt'

Likelihood estimate after iteration 133: 455538.968679
Likelihood estimate after iteration 134: 456083.937881
Likelihood estimate after iteration 135: 456623.824403
Likelihood estimate after iteration 136: 457158.710719
Likelihood estimate after iteration 137: 457688.677481
Likelihood estimate after iteration 138: 458213.803562
Likelihood estimate after iteration 139: 458734.166114
Likelihood estimate after iteration 140: 459249.840605
Likelihood estimate after iteration 141: 459760.900870
Likelihood estimate after iteration 142: 460267.419150
Likelihood estimate after iteration 143: 460769.466138
Likelihood estimate after iteration 144: 461267.111016
Likelihood estimate after iteration 145: 461760.421497
Likelihood estimate after iteration 146: 462249.463865
Likelihood estimate after iteration 147: 462734.303006
Likelihood estimate after iteration 148: 463215.002450
Likelihood estimate after iteration 149: 463691.624405
Likelihood estimate after iteration 150: 464164.229789
Likelihood estimate after iteration 151: 464632.878265
Likelihood estimate after iteration 152: 465097.628271
Likelihood estimate after iteration 153: 465558.537055
Likelihood estimate after iteration 154: 466015.660702
Likelihood estimate after iteration 155: 466469.054164
Likelihood estimate after iteration 156: 466918.771291
Likelihood estimate after iteration 157: 467364.864858
Likelihood estimate after iteration 158: 467807.386589
Likelihood estimate after iteration 159: 468246.387188
Likelihood estimate after iteration 160: 468681.916363
Likelihood estimate after iteration 161: 469114.022851
Likelihood estimate after iteration 162: 469542.754441
Likelihood estimate after iteration 163: 469968.158001
Likelihood estimate after iteration 164: 470390.279497
Likelihood estimate after iteration 165: 470809.164018
Likelihood estimate after iteration 166: 471224.855799
Likelihood estimate after iteration 167: 471637.398238
Likelihood estimate after iteration 168: 472046.833920
Likelihood estimate after iteration 169: 472453.204635
Likelihood estimate after iteration 170: 472856.551402
Likelihood estimate after iteration 171: 473256.914480
Likelihood estimate after iteration 172: 473654.333394
Likelihood estimate after iteration 173: 474048.846948
Likelihood estimate after iteration 174: 474440.493244
Likelihood estimate after iteration 175: 474829.309701
Likelihood estimate after iteration 176: 475215.333067
Likelihood estimate after iteration 177: 475598.599439
Likelihood estimate after iteration 178: 475979.144276
Likelihood estimate after iteration 179: 476357.002415
Likelihood estimate after iteration 180: 476732.208085
Likelihood estimate after iteration 181: 477104.794922
Likelihood estimate after iteration 182: 477474.795982
Likelihood estimate after iteration 183: 477842.243755
Likelihood estimate after iteration 184: 478207.170178
Likelihood estimate after iteration 185: 478569.606646
Likelihood estimate after iteration 186: 478929.584027
Likelihood estimate after iteration 187: 479287.132670
Likelihood estimate after iteration 188: 479642.282421
Likelihood estimate after iteration 189: 479995.062631
Likelihood estimate after iteration 190: 480345.502167
Likelihood estimate after iteration 191: 480693.629425
Likelihood estimate after iteration 192: 481039.472338
Likelihood estimate after iteration 193: 481383.058386
Likelihood estimate after iteration 194: 481724.414605
Likelihood estimate after iteration 195: 482063.567599
Likelihood estimate after iteration 196: 482400.543548
Likelihood estimate after iteration 197: 482735.368215
Likelihood estimate after iteration 198: 483068.066955
Likelihood estimate after iteration 199: 483398.664727
Likelihood estimate after iteration 200: 483727.186096
Likelihood estimate after iteration 201: 484053.655247
Likelihood estimate after iteration 202: 484378.095989
Likelihood estimate after iteration 203: 484700.531761
Likelihood estimate after iteration 204: 485020.985644
Likelihood estimate after iteration 205: 485339.480366
Likelihood estimate after iteration 206: 485656.038304
Likelihood estimate after iteration 207: 485970.681501
Likelihood estimate after iteration 208: 486283.431661
Likelihood estimate after iteration 209: 486594.310164
Likelihood estimate after iteration 210: 486903.338068
Likelihood estimate after iteration 211: 487210.536116
Likelihood estimate after iteration 212: 487515.924740
Likelihood estimate after iteration 213: 487819.524072
Likelihood estimate after iteration 214: 488121.353943
Likelihood estimate after iteration 215: 488421.433893
Likelihood estimate after iteration 216: 488719.783173
Likelihood estimate after iteration 217: 489016.420753
Likelihood estimate after iteration 218: 489311.365327
Likelihood estimate after iteration 219: 489604.635316
Likelihood estimate after iteration 220: 489896.248871
Likelihood estimate after iteration 221: 490186.223885
Likelihood estimate after iteration 222: 490474.577991
Likelihood estimate after iteration 223: 490761.328566
Likelihood estimate after iteration 224: 491046.492742
Likelihood estimate after iteration 225: 491330.087404
Likelihood estimate after iteration 226: 491612.129197
Likelihood estimate after iteration 227: 491892.634528
Likelihood estimate after iteration 228: 492171.619575
Likelihood estimate after iteration 229: 492449.100283
Likelihood estimate after iteration 230: 492725.092377
Likelihood estimate after iteration 231: 492999.611359
Likelihood estimate after iteration 232: 493272.672513
Likelihood estimate after iteration 233: 493544.290912
Likelihood estimate after iteration 234: 493814.481417
Likelihood estimate after iteration 235: 494083.258684
Likelihood estimate after iteration 236: 494350.637166
Likelihood estimate after iteration 237: 494616.631116
Likelihood estimate after iteration 238: 494881.254592
Likelihood estimate after iteration 239: 495144.521458
Likelihood estimate after iteration 240: 495406.445388
Likelihood estimate after iteration 241: 495667.039871
Likelihood estimate after iteration 242: 495926.318211
Likelihood estimate after iteration 243: 496184.293531
Likelihood estimate after iteration 244: 496440.978779
Likelihood estimate after iteration 245: 496696.386725
Likelihood estimate after iteration 246: 496950.529971
Likelihood estimate after iteration 247: 497203.420946
Likelihood estimate after iteration 248: 497455.071915
Likelihood estimate after iteration 249: 497705.494980
Likelihood estimate after iteration 250: 497954.702079
Likelihood estimate after iteration 251: 498202.704996
Likelihood estimate after iteration 252: 498449.515355
Likelihood estimate after iteration 253: 498695.144629
Likelihood estimate after iteration 254: 498939.604141
Likelihood estimate after iteration 255: 499182.905063
Likelihood estimate after iteration 256: 499425.058423
Likelihood estimate after iteration 257: 499666.075104
Likelihood estimate after iteration 258: 499905.965848
Likelihood estimate after iteration 259: 500144.741259
Likelihood estimate after iteration 260: 500382.411803
Likelihood estimate after iteration 261: 500618.987810
Likelihood estimate after iteration 262: 500854.479479
Likelihood estimate after iteration 263: 501088.896879
Likelihood estimate after iteration 264: 501322.249949
Likelihood estimate after iteration 265: 501554.548502
Likelihood estimate after iteration 266: 501785.802227
Likelihood estimate after iteration 267: 502016.020689
Likelihood estimate after iteration 268: 502245.213336
Likelihood estimate after iteration 269: 502473.389493
Likelihood estimate after iteration 270: 502700.558370
Likelihood estimate after iteration 271: 502926.729064
Likelihood estimate after iteration 272: 503151.910555
Likelihood estimate after iteration 273: 503376.111715
Likelihood estimate after iteration 274: 503599.341304
Likelihood estimate after iteration 275: 503821.607975
Likelihood estimate after iteration 276: 504042.920275
Likelihood estimate after iteration 277: 504263.286647
Likelihood estimate after iteration 278: 504482.715429
Likelihood estimate after iteration 279: 504701.214859
Likelihood estimate after iteration 280: 504918.793076
Likelihood estimate after iteration 281: 505135.458118
Likelihood estimate after iteration 282: 505351.217930
Likelihood estimate after iteration 283: 505566.080359
Likelihood estimate after iteration 284: 505780.053160
Likelihood estimate after iteration 285: 505993.143994
Likelihood estimate after iteration 286: 506205.360433
Likelihood estimate after iteration 287: 506416.709958
Likelihood estimate after iteration 288: 506627.199965
Likelihood estimate after iteration 289: 506836.837758
Likelihood estimate after iteration 290: 507045.630562
Likelihood estimate after iteration 291: 507253.585513
Likelihood estimate after iteration 292: 507460.709666
Likelihood estimate after iteration 293: 507667.009997
Likelihood estimate after iteration 294: 507872.493398
Likelihood estimate after iteration 295: 508077.166685
Likelihood estimate after iteration 296: 508281.036595
Likelihood estimate after iteration 297: 508484.109789
Likelihood estimate after iteration 298: 508686.392853
Likelihood estimate after iteration 299: 508887.892297
Likelihood estimate after iteration 300: 509088.614562
Likelihood estimate after iteration 301: 509288.566013
Likelihood estimate after iteration 302: 509487.752946
Likelihood estimate after iteration 303: 509686.181589
Likelihood estimate after iteration 304: 509883.858100
Likelihood estimate after iteration 305: 510080.788568
Likelihood estimate after iteration 306: 510276.979018
Likelihood estimate after iteration 307: 510472.435409
Likelihood estimate after iteration 308: 510667.163636
Likelihood estimate after iteration 309: 510861.169528
Likelihood estimate after iteration 310: 511054.458855
Likelihood estimate after iteration 311: 511247.037324
Likelihood estimate after iteration 312: 511438.910581
Likelihood estimate after iteration 313: 511630.084213
Likelihood estimate after iteration 314: 511820.563749
Likelihood estimate after iteration 315: 512010.354658
Likelihood estimate after iteration 316: 512199.462355
Likelihood estimate after iteration 317: 512387.892197
Likelihood estimate after iteration 318: 512575.649487
Likelihood estimate after iteration 319: 512762.739471
Likelihood estimate after iteration 320: 512949.167345
Likelihood estimate after iteration 321: 513134.938250
Likelihood estimate after iteration 322: 513320.057276
Likelihood estimate after iteration 323: 513504.529462
Likelihood estimate after iteration 324: 513688.359794
Likelihood estimate after iteration 325: 513871.553213
Likelihood estimate after iteration 326: 514054.114607
Likelihood estimate after iteration 327: 514236.048818
Likelihood estimate after iteration 328: 514417.360640
Likelihood estimate after iteration 329: 514598.054818
Likelihood estimate after iteration 330: 514778.136056
Likelihood estimate after iteration 331: 514957.609006
Likelihood estimate after iteration 332: 515136.478282
Likelihood estimate after iteration 333: 515314.748448
Likelihood estimate after iteration 334: 515492.424028
Likelihood estimate after iteration 335: 515669.509501
Likelihood estimate after iteration 336: 515846.009306
Likelihood estimate after iteration 337: 516021.927839
Likelihood estimate after iteration 338: 516197.269453
Likelihood estimate after iteration 339: 516372.038465
